Descriptio,Name,Latitude,Longitude,Number of Records,Path,Shapeid
Municipio,Siquinalá,14.26668167,-90.92056274,1,9100,71
Municipio,Siquinalá,14.26456356,-90.93103027,1,9101,71
Municipio,Siquinalá,14.28035736,-90.93183899,1,9102,71
Municipio,Siquinalá,14.28080559,-90.93254089,1,9103,71
Municipio,Siquinalá,14.2769146,-90.93448639,1,9104,71
Municipio,Siquinalá,14.27601337,-90.94178009,1,9105,71
Municipio,Siquinalá,14.27000237,-90.94437408,1,9106,71
Municipio,Siquinalá,14.26969242,-90.94913483,1,9107,71
Municipio,Siquinalá,14.2702961,-90.95172119,1,9108,71
Municipio,Siquinalá,14.2748642,-90.95083618,1,9109,71
Municipio,Siquinalá,14.27444935,-90.95330811,1,9110,71
Municipio,Siquinalá,14.27735519,-90.95412445,1,9111,71
Municipio,Siquinalá,14.28004742,-90.95288849,1,9112,71
Municipio,Siquinalá,14.27957344,-90.96446991,1,9113,71
Municipio,Siquinalá,14.28036594,-90.9726944,1,9114,71
Municipio,Siquinalá,14.28298378,-90.98246765,1,9115,71
Municipio,Siquinalá,14.28289318,-90.98686981,1,9116,71
Municipio,Siquinalá,14.28743076,-90.99104309,1,9117,71
Municipio,Siquinalá,14.29043484,-91.00219727,1,9118,71
Municipio,Siquinalá,14.3169117,-91.01786804,1,9119,71
Municipio,Siquinalá,14.34339142,-90.99055481,1,9120,71
Municipio,Siquinalá,14.34755898,-90.98997498,1,9121,71
Municipio,Siquinalá,14.35252094,-90.98267365,1,9122,71
Municipio,Siquinalá,14.36994267,-90.97788239,1,9123,71
Municipio,Siquinalá,14.37341976,-90.97296143,1,9124,71
Municipio,Siquinalá,14.38034439,-90.96733093,1,9125,71
Municipio,Siquinalá,14.38418007,-90.96795654,1,9126,71
Municipio,Siquinalá,14.38872337,-90.96549988,1,9127,71
Municipio,Siquinalá,14.39200211,-90.96412659,1,9128,71
Municipio,Siquinalá,14.39404678,-90.96143341,1,9129,71
Municipio,Siquinalá,14.39468861,-90.95863342,1,9130,71
Municipio,Siquinalá,14.39557362,-90.95661163,1,9131,71
Municipio,Siquinalá,14.39911461,-90.95359039,1,9132,71
Municipio,Siquinalá,14.39831257,-90.95069122,1,9133,71
Municipio,Siquinalá,14.39560986,-90.95339966,1,9134,71
Municipio,Siquinalá,14.39382839,-90.95487213,1,9135,71
Municipio,Siquinalá,14.38812256,-90.95493317,1,9136,71
Municipio,Siquinalá,14.37662029,-90.96124268,1,9137,71
Municipio,Siquinalá,14.37136745,-90.96118164,1,9138,71
Municipio,Siquinalá,14.36722374,-90.95038605,1,9139,71
Municipio,Siquinalá,14.37853718,-90.94765472,1,9140,71
Municipio,Siquinalá,14.37641335,-90.94031525,1,9141,71
Municipio,Siquinalá,14.37597847,-90.92867279,1,9142,71
Municipio,Siquinalá,14.36080265,-90.93808746,1,9143,71
Municipio,Siquinalá,14.35932636,-90.93744659,1,9144,71
Municipio,Siquinalá,14.35777187,-90.92986298,1,9145,71
Municipio,Siquinalá,14.35704041,-90.92034149,1,9146,71
Municipio,Siquinalá,14.35376263,-90.9165802,1,9147,71
Municipio,Siquinalá,14.35425282,-90.91075897,1,9148,71
Municipio,Siquinalá,14.35268497,-90.90634918,1,9149,71
Municipio,Siquinalá,14.35116196,-90.90340424,1,9150,71
Municipio,Siquinalá,14.34789562,-90.89813232,1,9151,71
Municipio,Siquinalá,14.34614182,-90.89548492,1,9152,71
Municipio,Siquinalá,14.34619617,-90.88831329,1,9153,71
Municipio,Siquinalá,14.34450722,-90.88388824,1,9154,71
Municipio,Siquinalá,14.34236526,-90.88131714,1,9155,71
Municipio,Siquinalá,14.34130478,-90.87631989,1,9156,71
Municipio,Siquinalá,14.34098244,-90.8739624,1,9157,71
Municipio,Siquinalá,14.33591747,-90.87321472,1,9158,71
Municipio,Siquinalá,14.33115387,-90.87715912,1,9159,71
Municipio,Siquinalá,14.3291254,-90.88144684,1,9160,71
Municipio,Siquinalá,14.32797527,-90.88279724,1,9161,71
Municipio,Siquinalá,14.32522392,-90.88433075,1,9162,71
Municipio,Siquinalá,14.32162666,-90.88469696,1,9163,71
Municipio,Siquinalá,14.32181358,-90.89086914,1,9164,71
Municipio,Siquinalá,14.32284641,-90.89804077,1,9165,71
Municipio,Siquinalá,14.32083225,-90.90162659,1,9166,71
Municipio,Siquinalá,14.325037,-90.9128418,1,9167,71
Municipio,Siquinalá,14.32068443,-90.91544342,1,9168,71
Municipio,Siquinalá,14.31928921,-90.91868591,1,9169,71
Municipio,Siquinalá,14.31764126,-90.91868591,1,9170,71
Municipio,Siquinalá,14.31510925,-90.9210434,1,9171,71
Municipio,Siquinalá,14.31202984,-90.92139435,1,9172,71
Municipio,Siquinalá,14.31030941,-90.92321777,1,9173,71
Municipio,Siquinalá,14.30347824,-90.92063904,1,9174,71
Municipio,Siquinalá,14.29703522,-90.92012024,1,9175,71
Municipio,Siquinalá,14.29499054,-90.91905975,1,9176,71
Municipio,Siquinalá,14.29194832,-90.92153168,1,9177,71
Municipio,Siquinalá,14.28802395,-90.92072296,1,9178,71
Municipio,Siquinalá,14.28351974,-90.91960144,1,9179,71
Municipio,Siquinalá,14.28136635,-90.91643524,1,9180,71
Municipio,Siquinalá,14.28082371,-90.91366577,1,9181,71
Municipio,Siquinalá,14.2785902,-90.9070282,1,9182,71
Municipio,Tiquisate,14.25132275,-91.45006561,1,9183,72
Municipio,Tiquisate,14.26583767,-91.4548111,1,9184,72
Municipio,Tiquisate,14.26522827,-91.46068573,1,9185,72
Municipio,Tiquisate,14.26853466,-91.46097565,1,9186,72
Municipio,Tiquisate,14.27568722,-91.45714569,1,9187,72
Municipio,Tiquisate,14.28984737,-91.45513153,1,9188,72
Municipio,Tiquisate,14.28971004,-91.45894623,1,9189,72
Municipio,Tiquisate,14.29003429,-91.46118927,1,9190,72
Municipio,Tiquisate,14.29554176,-91.465065,1,9191,72
Municipio,Tiquisate,14.29972458,-91.46240997,1,9192,72
Municipio,Tiquisate,14.30264378,-91.46070099,1,9193,72
Municipio,Tiquisate,14.30451775,-91.46305084,1,9194,72
Municipio,Tiquisate,14.30771828,-91.46140289,1,9195,72
Municipio,Tiquisate,14.30835629,-91.45223236,1,9196,72
Municipio,Tiquisate,14.31230831,-91.44998932,1,9197,72
Municipio,Tiquisate,14.31973076,-91.44004059,1,9198,72
Municipio,Tiquisate,14.31808472,-91.43887329,1,9199,72
Municipio,Tiquisate,14.32029629,-91.43169403,1,9200,72
Municipio,Tiquisate,14.31952572,-91.42769623,1,9201,72
Municipio,Tiquisate,14.29736805,-91.43136597,1,9202,72
Municipio,Tiquisate,14.27747822,-91.42068481,1,9203,72
Municipio,Tiquisate,14.29219913,-91.39450836,1,9204,72
Municipio,Tiquisate,14.32106876,-91.41034698,1,9205,72
Municipio,Tiquisate,14.32319069,-91.4092865,1,9206,72
Municipio,Tiquisate,14.32586193,-91.4021759,1,9207,72
Municipio,Tiquisate,14.33657837,-91.39463043,1,9208,72
Municipio,Tiquisate,14.33621979,-91.38851929,1,9209,72
Municipio,Tiquisate,14.33879089,-91.38687134,1,9210,72
Municipio,Tiquisate,14.34484673,-91.38621521,1,9211,72
Municipio,Tiquisate,14.34787846,-91.38462067,1,9212,72
Municipio,Tiquisate,14.35529232,-91.38455963,1,9213,72
Municipio,Tiquisate,14.35764217,-91.38319397,1,9214,72
Municipio,Tiquisate,14.35962486,-91.37626648,1,9215,72
Municipio,Tiquisate,14.36539078,-91.37583923,1,9216,72
Municipio,Tiquisate,14.36769295,-91.37390137,1,9217,72
Municipio,Tiquisate,14.37184811,-91.3742981,1,9218,72
Municipio,Tiquisate,14.37453747,-91.37336731,1,9219,72
Municipio,Tiquisate,14.37733364,-91.36447906,1,9220,72
Municipio,Tiquisate,14.38038826,-91.36036682,1,9221,72
Municipio,Tiquisate,14.38107586,-91.35165405,1,9222,72
Municipio,Tiquisate,14.38144302,-91.34825134,1,9223,72
Municipio,Tiquisate,14.38983536,-91.33800507,1,9224,72
Municipio,Tiquisate,14.39535332,-91.33117676,1,9225,72
Municipio,Tiquisate,14.39811897,-91.32712555,1,9226,72
Municipio,Tiquisate,14.39848614,-91.3234787,1,9227,72
Municipio,Tiquisate,14.39626026,-91.32329559,1,9228,72
Municipio,Tiquisate,14.3900013,-91.32924652,1,9229,72
Municipio,Tiquisate,14.38405037,-91.33283234,1,9230,72
Municipio,Tiquisate,14.37907028,-91.33477783,1,9231,72
Municipio,Tiquisate,14.3762989,-91.33138275,1,9232,72
Municipio,Tiquisate,14.37239742,-91.33438873,1,9233,72
Municipio,Tiquisate,14.36601257,-91.3350296,1,9234,72
Municipio,Tiquisate,14.35696125,-91.33974457,1,9235,72
Municipio,Tiquisate,14.35234547,-91.34028625,1,9236,72
Municipio,Tiquisate,14.3465929,-91.33852386,1,9237,72
Municipio,Tiquisate,14.34004021,-91.33724213,1,9238,72
Municipio,Tiquisate,14.33271122,-91.34095001,1,9239,72
Municipio,Tiquisate,14.32658863,-91.34518433,1,9240,72
Municipio,Tiquisate,14.31759071,-91.34226227,1,9241,72
Municipio,Tiquisate,14.32239723,-91.33196259,1,9242,72
Municipio,Tiquisate,14.31790543,-91.32004547,1,9243,72
Municipio,Tiquisate,14.3089323,-91.28165436,1,9244,72
Municipio,Tiquisate,14.31436062,-91.2797699,1,9245,72
Municipio,Tiquisate,14.3217144,-91.28005219,1,9246,72
Municipio,Tiquisate,14.32778454,-91.27599335,1,9247,72
Municipio,Tiquisate,14.32904053,-91.26799011,1,9248,72
Municipio,Tiquisate,14.33634567,-91.26780701,1,9249,72
Municipio,Tiquisate,14.33562088,-91.2565155,1,9250,72
Municipio,Tiquisate,14.33300209,-91.25604248,1,9251,72
Municipio,Tiquisate,14.3305912,-91.25780487,1,9252,72
Municipio,Tiquisate,14.32218075,-91.26117706,1,9253,72
Municipio,Tiquisate,14.31886005,-91.26300049,1,9254,72
Municipio,Tiquisate,14.31236935,-91.26200867,1,9255,72
Municipio,Tiquisate,14.30812836,-91.26390076,1,9256,72
Municipio,Tiquisate,14.3039093,-91.26477814,1,9257,72
Municipio,Tiquisate,14.30063915,-91.26672363,1,9258,72
Municipio,Tiquisate,14.297719,-91.26889801,1,9259,72
Municipio,Tiquisate,14.29719734,-91.26925659,1,9260,72
Municipio,Tiquisate,14.29363346,-91.27368164,1,9261,72
Municipio,Tiquisate,14.29162884,-91.27590942,1,9262,72
Municipio,Tiquisate,14.28443623,-91.27609253,1,9263,72
Municipio,Tiquisate,14.28179169,-91.27938843,1,9264,72
Municipio,Tiquisate,14.27269173,-91.28398895,1,9265,72
Municipio,Tiquisate,14.26003647,-91.29118347,1,9266,72
Municipio,Tiquisate,14.25653267,-91.29495239,1,9267,72
Municipio,Tiquisate,14.25457954,-91.29653931,1,9268,72
Municipio,Tiquisate,14.2480793,-91.29566193,1,9269,72
Municipio,Tiquisate,14.24173927,-91.29802704,1,9270,72
Municipio,Tiquisate,14.23585892,-91.30625916,1,9271,72
Municipio,Tiquisate,14.23307133,-91.30578613,1,9272,72
Municipio,Tiquisate,14.23208904,-91.30708313,1,9273,72
Municipio,Tiquisate,14.22756672,-91.31002808,1,9274,72
Municipio,Tiquisate,14.22477055,-91.3105011,1,9275,72
Municipio,Tiquisate,14.22246647,-91.31291199,1,9276,72
Municipio,Tiquisate,14.22210026,-91.31608582,1,9277,72
Municipio,Tiquisate,14.2094574,-91.32304382,1,9278,72
Municipio,Tiquisate,14.20821667,-91.31963348,1,9279,72
Municipio,Tiquisate,14.20393658,-91.320755,1,9280,72
Municipio,Tiquisate,14.20167637,-91.31776428,1,9281,72
Municipio,Tiquisate,14.19745064,-91.31741333,1,9282,72
Municipio,Tiquisate,14.18940544,-91.31830597,1,9283,72
Municipio,Tiquisate,14.18523884,-91.31884766,1,9284,72
Municipio,Tiquisate,14.18127346,-91.32289886,1,9285,72
Municipio,Tiquisate,14.18280983,-91.32449341,1,9286,72
Municipio,Tiquisate,14.17263794,-91.3349762,1,9287,72
Municipio,Tiquisate,14.16886806,-91.33609009,1,9288,72
Municipio,Tiquisate,14.16635036,-91.33597565,1,9289,72
Municipio,Tiquisate,14.16057873,-91.33880615,1,9290,72
Municipio,Tiquisate,14.15612507,-91.33852386,1,9291,72
Municipio,Tiquisate,14.15121555,-91.3397522,1,9292,72
Municipio,Tiquisate,14.14846516,-91.34169769,1,9293,72
Municipio,Tiquisate,14.14713001,-91.34493256,1,9294,72
Municipio,Tiquisate,14.14608955,-91.35475159,1,9295,72
Municipio,Tiquisate,14.13889694,-91.36434937,1,9296,72
Municipio,Tiquisate,14.13808441,-91.36641693,1,9297,72
Municipio,Tiquisate,14.13403606,-91.36740875,1,9298,72
Municipio,Tiquisate,14.13184261,-91.37000275,1,9299,72
Municipio,Tiquisate,14.12887383,-91.37112427,1,9300,72
Municipio,Tiquisate,14.12678623,-91.37529755,1,9301,72
Municipio,Tiquisate,14.12341785,-91.37671661,1,9302,72
Municipio,Tiquisate,14.12127113,-91.39012146,1,9303,72
Municipio,Tiquisate,14.07702637,-91.42168427,1,9304,72
Municipio,Tiquisate,14.04739857,-91.42401123,1,9305,72
Municipio,Tiquisate,14.03733921,-91.427742,1,9306,72
Municipio,Tiquisate,14.03454304,-91.42850494,1,9307,72
Municipio,Tiquisate,14.02865601,-91.42909241,1,9308,72
Municipio,Tiquisate,14.02472019,-91.42887115,1,9309,72
Municipio,Tiquisate,14.02125454,-91.42764282,1,9310,72
Municipio,Tiquisate,14.01784134,-91.4265213,1,9311,72
Municipio,Tiquisate,14.01527309,-91.42675781,1,9312,72
Municipio,Tiquisate,14.01199722,-91.42970276,1,9313,72
Municipio,Tiquisate,14.0126152,-91.43152618,1,9314,72
Municipio,Tiquisate,14.01197243,-91.43292999,1,9315,72
Municipio,Tiquisate,14.0051403,-91.43541718,1,9316,72
Municipio,Tiquisate,14.0051403,-91.43597412,1,9317,72
Municipio,Tiquisate,14.00541973,-91.43597412,1,9318,72
Municipio,Tiquisate,14.00541782,-91.43763733,1,9319,72
Municipio,Tiquisate,14.00569344,-91.43763733,1,9320,72
Municipio,Tiquisate,14.00569344,-91.43791962,1,9321,72
Municipio,Tiquisate,14.00597382,-91.43791962,1,9322,72
Municipio,Tiquisate,14.00597095,-91.43846893,1,9323,72
Municipio,Tiquisate,14.00624943,-91.43846893,1,9324,72
Municipio,Tiquisate,14.00624943,-91.43902588,1,9325,72
Municipio,Tiquisate,14.00652981,-91.43902588,1,9326,72
Municipio,Tiquisate,14.0065279,-91.43930817,1,9327,72
Municipio,Tiquisate,14.00680637,-91.43930817,1,9328,72
Municipio,Tiquisate,14.00680637,-91.43985748,1,9329,72
Municipio,Tiquisate,14.00708389,-91.43985748,1,9330,72
Municipio,Tiquisate,14.00708389,-91.44013977,1,9331,72
Municipio,Tiquisate,14.00736237,-91.44013977,1,9332,72
Municipio,Tiquisate,14.00736237,-91.44069672,1,9333,72
Municipio,Tiquisate,14.00763988,-91.44069672,1,9334,72
Municipio,Tiquisate,14.00763988,-91.44125366,1,9335,72
Municipio,Tiquisate,14.00791454,-91.44125366,1,9336,72
Municipio,Tiquisate,14.00791454,-91.44180298,1,9337,72
Municipio,Tiquisate,14.00819588,-91.44180298,1,9338,72
Municipio,Tiquisate,14.00819588,-91.44235992,1,9339,72
Municipio,Tiquisate,14.00847244,-91.44235992,1,9340,72
Municipio,Tiquisate,14.00847244,-91.44291687,1,9341,72
Municipio,Tiquisate,14.00875187,-91.44291687,1,9342,72
Municipio,Tiquisate,14.00874996,-91.44347382,1,9343,72
Municipio,Tiquisate,14.00902843,-91.44347382,1,9344,72
Municipio,Tiquisate,14.00902843,-91.44403076,1,9345,72
Municipio,Tiquisate,14.00930595,-91.44403076,1,9346,72
Municipio,Tiquisate,14.00930595,-91.44458008,1,9347,72
Municipio,Tiquisate,14.00958443,-91.44458008,1,9348,72
Municipio,Tiquisate,14.00958443,-91.44541931,1,9349,72
Municipio,Tiquisate,14.00986195,-91.44541931,1,9350,72
Municipio,Tiquisate,14.00986195,-91.44596863,1,9351,72
Municipio,Tiquisate,14.01013756,-91.44596863,1,9352,72
Municipio,Tiquisate,14.01013756,-91.44680786,1,9353,72
Municipio,Tiquisate,14.01041794,-91.44680786,1,9354,72
Municipio,Tiquisate,14.01041794,-91.44736481,1,9355,72
Municipio,Tiquisate,14.01069355,-91.44736481,1,9356,72
Municipio,Tiquisate,14.01069355,-91.44819641,1,9357,72
Municipio,Tiquisate,14.01097393,-91.44819641,1,9358,72
Municipio,Tiquisate,14.01097202,-91.44875336,1,9359,72
Municipio,Tiquisate,14.01124954,-91.44875336,1,9360,72
Municipio,Tiquisate,14.01124954,-91.44958496,1,9361,72
Municipio,Tiquisate,14.01152802,-91.44958496,1,9362,72
Municipio,Tiquisate,14.01152802,-91.45014191,1,9363,72
Municipio,Tiquisate,14.01180553,-91.45014191,1,9364,72
Municipio,Tiquisate,14.01180553,-91.45069122,1,9365,72
Municipio,Tiquisate,14.01208401,-91.45069122,1,9366,72
Municipio,Tiquisate,14.01208401,-91.45153046,1,9367,72
Municipio,Tiquisate,14.01236153,-91.45153046,1,9368,72
Municipio,Tiquisate,14.01236153,-91.45207977,1,9369,72
Municipio,Tiquisate,14.01264,-91.45207977,1,9370,72
Municipio,Tiquisate,14.01264,-91.45263672,1,9371,72
Municipio,Tiquisate,14.01291561,-91.45263672,1,9372,72
Municipio,Tiquisate,14.01291561,-91.45347595,1,9373,72
Municipio,Tiquisate,14.01319408,-91.45347595,1,9374,72
Municipio,Tiquisate,14.01319408,-91.45402527,1,9375,72
Municipio,Tiquisate,14.0134716,-91.45402527,1,9376,72
Municipio,Tiquisate,14.0134716,-91.45458221,1,9377,72
Municipio,Tiquisate,14.01375008,-91.45458221,1,9378,72
Municipio,Tiquisate,14.01375008,-91.45541382,1,9379,72
Municipio,Tiquisate,14.0140276,-91.45541382,1,9380,72
Municipio,Tiquisate,14.0140276,-91.45597076,1,9381,72
Municipio,Tiquisate,14.01430607,-91.45597076,1,9382,72
Municipio,Tiquisate,14.01430607,-91.45652771,1,9383,72
Municipio,Tiquisate,14.01458359,-91.45652771,1,9384,72
Municipio,Tiquisate,14.01458359,-91.45708466,1,9385,72
Municipio,Tiquisate,14.01486206,-91.45708466,1,9386,72
Municipio,Tiquisate,14.01486015,-91.4576416,1,9387,72
Municipio,Tiquisate,14.01513767,-91.4576416,1,9388,72
Municipio,Tiquisate,14.01513767,-91.45819092,1,9389,72
Municipio,Tiquisate,14.01541805,-91.45819092,1,9390,72
Municipio,Tiquisate,14.01541615,-91.45874786,1,9391,72
Municipio,Tiquisate,14.01569366,-91.45874786,1,9392,72
Municipio,Tiquisate,14.01569366,-91.45930481,1,9393,72
Municipio,Tiquisate,14.01597214,-91.45930481,1,9394,72
Municipio,Tiquisate,14.01597214,-91.45986176,1,9395,72
Municipio,Tiquisate,14.01624966,-91.45986176,1,9396,72
Municipio,Tiquisate,14.01624966,-91.46069336,1,9397,72
Municipio,Tiquisate,14.01652813,-91.46069336,1,9398,72
Municipio,Tiquisate,14.01652813,-91.46180725,1,9399,72
Municipio,Tiquisate,14.01680565,-91.46180725,1,9400,72
Municipio,Tiquisate,14.01680565,-91.46458435,1,9401,72
Municipio,Tiquisate,14.01708221,-91.46458435,1,9402,72
Municipio,Tiquisate,14.01708221,-91.46541595,1,9403,72
Municipio,Tiquisate,14.01735973,-91.46541595,1,9404,72
Municipio,Tiquisate,14.01735973,-91.46569061,1,9405,72
Municipio,Tiquisate,14.01763821,-91.46569824,1,9406,72
Municipio,Tiquisate,14.01763821,-91.46624756,1,9407,72
Municipio,Tiquisate,14.01791573,-91.46624756,1,9408,72
Municipio,Tiquisate,14.01791573,-91.46652985,1,9409,72
Municipio,Tiquisate,14.0181942,-91.46652985,1,9410,72
Municipio,Tiquisate,14.0181942,-91.4668045,1,9411,72
Municipio,Tiquisate,14.01847172,-91.4668045,1,9412,72
Municipio,Tiquisate,14.01847172,-91.46708679,1,9413,72
Municipio,Tiquisate,14.01875114,-91.46708679,1,9414,72
Municipio,Tiquisate,14.01875114,-91.46763611,1,9415,72
Municipio,Tiquisate,14.01902866,-91.46763611,1,9416,72
Municipio,Tiquisate,14.01902866,-91.4679184,1,9417,72
Municipio,Tiquisate,14.01930428,-91.4679184,1,9418,72
Municipio,Tiquisate,14.01930428,-91.46875,1,9419,72
Municipio,Tiquisate,14.01958466,-91.46875,1,9420,72
Municipio,Tiquisate,14.01958466,-91.46902466,1,9421,72
Municipio,Tiquisate,14.02014065,-91.46902466,1,9422,72
Municipio,Tiquisate,14.02013874,-91.46986389,1,9423,72
Municipio,Tiquisate,14.02041721,-91.46986389,1,9424,72
Municipio,Tiquisate,14.02041721,-91.4706955,1,9425,72
Municipio,Tiquisate,14.02069473,-91.4706955,1,9426,72
Municipio,Tiquisate,14.02069473,-91.47125244,1,9427,72
Municipio,Tiquisate,14.02097321,-91.47125244,1,9428,72
Municipio,Tiquisate,14.02097321,-91.47208405,1,9429,72
Municipio,Tiquisate,14.02125072,-91.47208405,1,9430,72
Municipio,Tiquisate,14.02125072,-91.47402954,1,9431,72
Municipio,Tiquisate,14.0215292,-91.47402954,1,9432,72
Municipio,Tiquisate,14.0215292,-91.4743042,1,9433,72
Municipio,Tiquisate,14.02180672,-91.4743042,1,9434,72
Municipio,Tiquisate,14.02180672,-91.47486115,1,9435,72
Municipio,Tiquisate,14.02208328,-91.47486115,1,9436,72
Municipio,Tiquisate,14.02208328,-91.47541809,1,9437,72
Municipio,Tiquisate,14.0223608,-91.47541809,1,9438,72
Municipio,Tiquisate,14.0223608,-91.47569275,1,9439,72
Municipio,Tiquisate,14.02263927,-91.47569275,1,9440,72
Municipio,Tiquisate,14.02263927,-91.47652435,1,9441,72
Municipio,Tiquisate,14.02291679,-91.47652435,1,9442,72
Municipio,Tiquisate,14.02291679,-91.4770813,1,9443,72
Municipio,Tiquisate,14.02319527,-91.4770813,1,9444,72
Municipio,Tiquisate,14.02319527,-91.47763824,1,9445,72
Municipio,Tiquisate,14.02347279,-91.47763824,1,9446,72
Municipio,Tiquisate,14.02347279,-91.47819519,1,9447,72
Municipio,Tiquisate,14.02375126,-91.47819519,1,9448,72
Municipio,Tiquisate,14.02375126,-91.47930908,1,9449,72
Municipio,Tiquisate,14.02402878,-91.47930908,1,9450,72
Municipio,Tiquisate,14.02402687,-91.4798584,1,9451,72
Municipio,Tiquisate,14.02430534,-91.4798584,1,9452,72
Municipio,Tiquisate,14.02430534,-91.48097229,1,9453,72
Municipio,Tiquisate,14.02458286,-91.48097229,1,9454,72
Municipio,Tiquisate,14.02458286,-91.48152924,1,9455,72
Municipio,Tiquisate,14.02486134,-91.48152924,1,9456,72
Municipio,Tiquisate,14.02486134,-91.48180389,1,9457,72
Municipio,Tiquisate,14.02513886,-91.48180389,1,9458,72
Municipio,Tiquisate,14.02513886,-91.48236084,1,9459,72
Municipio,Tiquisate,14.02541733,-91.48236084,1,9460,72
Municipio,Tiquisate,14.02541733,-91.48291779,1,9461,72
Municipio,Tiquisate,14.02569485,-91.48291779,1,9462,72
Municipio,Tiquisate,14.02569485,-91.48402405,1,9463,72
Municipio,Tiquisate,14.02597332,-91.48402405,1,9464,72
Municipio,Tiquisate,14.02597332,-91.48458099,1,9465,72
Municipio,Tiquisate,14.02625084,-91.48458099,1,9466,72
Municipio,Tiquisate,14.02624893,-91.48569489,1,9467,72
Municipio,Tiquisate,14.0265274,-91.48569489,1,9468,72
Municipio,Tiquisate,14.0265274,-91.48680878,1,9469,72
Municipio,Tiquisate,14.02680683,-91.48680878,1,9470,72
Municipio,Tiquisate,14.02680492,-91.48735809,1,9471,72
Municipio,Tiquisate,14.0270834,-91.48735809,1,9472,72
Municipio,Tiquisate,14.0270834,-91.48819733,1,9473,72
Municipio,Tiquisate,14.02736092,-91.48819733,1,9474,72
Municipio,Tiquisate,14.02736092,-91.48930359,1,9475,72
Municipio,Tiquisate,14.02819538,-91.48930359,1,9476,72
Municipio,Tiquisate,14.02819538,-91.48986053,1,9477,72
Municipio,Tiquisate,14.0284729,-91.48986053,1,9478,72
Municipio,Tiquisate,14.02847099,-91.49153137,1,9479,72
Municipio,Tiquisate,14.02875137,-91.49153137,1,9480,72
Municipio,Tiquisate,14.02875137,-91.49236298,1,9481,72
Municipio,Tiquisate,14.02902889,-91.49236298,1,9482,72
Municipio,Tiquisate,14.02902699,-91.49291992,1,9483,72
Municipio,Tiquisate,14.02930546,-91.49291992,1,9484,72
Municipio,Tiquisate,14.02930546,-91.49346924,1,9485,72
Municipio,Tiquisate,14.02958298,-91.49346924,1,9486,72
Municipio,Tiquisate,14.02958298,-91.49375153,1,9487,72
Municipio,Tiquisate,14.02930546,-91.49375153,1,9488,72
Municipio,Tiquisate,14.02930546,-91.49402618,1,9489,72
Municipio,Tiquisate,14.02958298,-91.49402618,1,9490,72
Municipio,Tiquisate,14.02958298,-91.49458313,1,9491,72
Municipio,Tiquisate,14.02986145,-91.49458313,1,9492,72
Municipio,Tiquisate,14.02986145,-91.49514008,1,9493,72
Municipio,Tiquisate,14.03013897,-91.49514008,1,9494,72
Municipio,Tiquisate,14.03013897,-91.49541473,1,9495,72
Municipio,Tiquisate,14.03041744,-91.49541473,1,9496,72
Municipio,Tiquisate,14.03041744,-91.49652863,1,9497,72
Municipio,Tiquisate,14.03069496,-91.49652863,1,9498,72
Municipio,Tiquisate,14.03069496,-91.49680328,1,9499,72
Municipio,Tiquisate,14.03125191,-91.49680328,1,9500,72
Municipio,Tiquisate,14.03124905,-91.49736023,1,9501,72
Municipio,Tiquisate,14.03152657,-91.49736023,1,9502,72
Municipio,Tiquisate,14.03152657,-91.49791718,1,9503,72
Municipio,Tiquisate,14.0318079,-91.49791718,1,9504,72
Municipio,Tiquisate,14.03180504,-91.49847412,1,9505,72
Municipio,Tiquisate,14.03264046,-91.49847412,1,9506,72
Municipio,Tiquisate,14.03264046,-91.49819183,1,9507,72
Municipio,Tiquisate,14.03347397,-91.49819183,1,9508,72
Municipio,Tiquisate,14.03347397,-91.49930573,1,9509,72
Municipio,Tiquisate,14.03319645,-91.49930573,1,9510,72
Municipio,Tiquisate,14.03319645,-91.49958038,1,9511,72
Municipio,Tiquisate,14.03291798,-91.49958038,1,9512,72
Municipio,Tiquisate,14.03291798,-91.49930573,1,9513,72
Municipio,Tiquisate,14.03264046,-91.49930573,1,9514,72
Municipio,Tiquisate,14.03264046,-91.49903107,1,9515,72
Municipio,Tiquisate,14.03208256,-91.49903107,1,9516,72
Municipio,Tiquisate,14.03208256,-91.49930573,1,9517,72
Municipio,Tiquisate,14.03180504,-91.49930573,1,9518,72
Municipio,Tiquisate,14.03180504,-91.50013733,1,9519,72
Municipio,Tiquisate,14.03208256,-91.50013733,1,9520,72
Municipio,Tiquisate,14.03208256,-91.50096893,1,9521,72
Municipio,Tiquisate,14.03236198,-91.50096893,1,9522,72
Municipio,Tiquisate,14.03236198,-91.50125122,1,9523,72
Municipio,Tiquisate,14.03264046,-91.50125122,1,9524,72
Municipio,Tiquisate,14.03264046,-91.50180817,1,9525,72
Municipio,Tiquisate,14.03291798,-91.50180817,1,9526,72
Municipio,Tiquisate,14.03291798,-91.50208282,1,9527,72
Municipio,Tiquisate,14.03319645,-91.50208282,1,9528,72
Municipio,Tiquisate,14.03319645,-91.50263977,1,9529,72
Municipio,Tiquisate,14.03347397,-91.50263977,1,9530,72
Municipio,Tiquisate,14.03347397,-91.50291443,1,9531,72
Municipio,Tiquisate,14.03319645,-91.50291443,1,9532,72
Municipio,Tiquisate,14.03319645,-91.50319672,1,9533,72
Municipio,Tiquisate,14.03347397,-91.50319672,1,9534,72
Municipio,Tiquisate,14.03347111,-91.50402832,1,9535,72
